book_id	primary	secondary	tertiary
002962407	Fiction	Fiction	English 3 Volume Novels
002962419	Non-Fiction	Topography	English, Southern
002962435	Non-Fiction	Poetry	English, Separate Works, 19th Century
002962476	Non-Fiction	Topography	Turkish, Break
002962505	Fiction	Fiction	English Separate Novels 19th Century
002962518	Fiction	Fiction	English Separate Novels 19th Century
002962519	Fiction	Fiction	English Separate Novels 19th Century
002962536	Fiction	Fiction	English Separate Novels 19th Century
002962566	Non-Fiction	Topography	English, Northern
002962649	Non-Fiction	Topography	Syrian, Persian, Central Asian
002962650	Non-Fiction	Topography	Syrian, Persian, Central Asian
002962655	Non-Fiction	Topography	Syrian, Persian, Central Asian
002962724	Non-Fiction	History	United States of America
002962783	Non-Fiction	Uncategorised	
002962817	Non-Fiction	History	European, 19th Century German Works
002962818	Non-Fiction	History	Greece & Russia
002962821	Non-Fiction	Geography & Topography	Northern Europe
002962822	Non-Fiction	Uncategorised	
002962839	Non-Fiction	Topography	United States of America
002962908	Non-Fiction	Uncategorised	
002962914	Non-Fiction	Topography	English, Northern
002962955	Non-Fiction	Topography	United States of America
002963204	Non-Fiction	Poetry	English, Separate Works, 19th Century
002963485	Non-Fiction	Topography	United States of America
002963514	Non-Fiction	Biology	
002963765	Non-Fiction	Botany & Geology	
002963836	Non-Fiction	Topography	English, Northern
002963837	Non-Fiction	Topography	English, Northern
002963942	Non-Fiction	Topography	English
002963956	Non-Fiction	Topography	United States of America
002964850	Non-Fiction	History	Spain & Portugal
002965760	Non-Fiction	History	Spain
002965777	Non-Fiction	Voyages & Travels	Italy
002965784	Non-Fiction	History	Greece & Russia
002965815	Non-Fiction	Travels	France & Spain
002965816	Non-Fiction	Travels	France & Spain
002966431	Non-Fiction	Poetry	English, Separate Works, 19th Century
002966455	Non-Fiction	Topography	Indian, Chinese, Japanese
002966632	Fiction	Fiction	English 3 Volume Novels
002966633	Fiction	Fiction	English 3 Volume Novels
002967045	Non-Fiction	Topography	Irish
002967049	Non-Fiction	Topography	Irish
002967160	Non-Fiction	Voyages & Travels	Various Languages
002967213	Non-Fiction	History	United States of America
002967321	Non-Fiction	Topography	Travels
002967323	Non-Fiction	Topography	Indian, Chinese, Japanese
002967324	Non-Fiction	History	European 18th, 19th Centuries
002967326	Non-Fiction	Uncategorised	
002967330	Non-Fiction	Geography & Topography	Asia
002967343	Non-Fiction	History	English, 1-15th Centuries
002967344	Non-Fiction	History	English
002967345	Non-Fiction	Topography	London
002967349	Non-Fiction	Geography & Topography	England
002968198	Non-Fiction	History	United States of America
002968610	Non-Fiction	Poetry	English
002969421	Non-Fiction	History	United States of America
002969542	Fiction	Fiction	English Separate Novels 19th Century
002969574	Non-Fiction	Uncategorised	
002970010	Non-Fiction	Poetry	English Selections
002970021	Fiction	Fiction	English 1 & 2 Volume Novels
002970027	Non-Fiction	Plays	
002970028	Non-Fiction	Uncategorised	
002970030	Non-Fiction	Poetry	English Selections
002970183	Non-Fiction	Topography	Indian, Chinese, Japanese
002970313	Fiction	Fiction	English 3 Volume Novels
002970425	Non-Fiction	Poetry	English
002970476	Non-Fiction	Topography	United States of America
002970521	Non-Fiction	Topography	English, Southern
002970529	Non-Fiction	Topography	Great Britain & Ireland
002970779	Non-Fiction	History	United States of America
002971230	Non-Fiction	Poetry	English, Separate Works, 19th Century
002971353	Non-Fiction	Plays	
002971355	Non-Fiction	Plays	
002971704	Fiction	Fiction	English 3 Volume Novels
002971705	Non-Fiction	Poetry	English Selections
002971763	Non-Fiction	History	English
002971771	Fiction	Fiction	English 3 Volume Novels
002972260	Non-Fiction	Topography	Turkish, Break
002972520	Non-Fiction	Topography	United States of America
002973044	Non-Fiction	Voyages & Travels	
002973085	Fiction	Fiction	English 1 Volume Novels
002973134	Non-Fiction	History	English, 1-15th Centuries
002973258	Non-Fiction	Topography	Indian, Chinese, Japanese
002973305	Fiction	Fiction	English 3 Volume Novels
002973317	Non-Fiction	Topography	Australasian
002973421	Non-Fiction	Topography	Australasian
002973429	Non-Fiction	Topography	French
002973528	Non-Fiction	Topography	English, Southern
002973564	Non-Fiction	History	Italian
002974029	Non-Fiction	Drama	English, Separate Plays, 19th Century
002974031	Non-Fiction	Poetry	English
002974040	Non-Fiction	Drama	English, Separate Plays, 19th Century
002974041	Non-Fiction	Poetry	English
002974103	Non-Fiction	Topography	European
002974120	Non-Fiction	History	United States of America
002974369	Non-Fiction	History	General
002974387	Non-Fiction	History	Spain
002974412	Non-Fiction	History	Mexico & South America
002974414	Non-Fiction	Topography	United States of America
002974460	Fiction	Fiction	English 3 Volume Novels
002974462	Fiction	Fiction	English 3 Volume Novels
002974513	Fiction	Fiction	English 3 Volume Novels
002974601	Non-Fiction	Poetry	English
002974616	Non-Fiction	Poetry	English Selections
002974627	Fiction	Fiction	English 3 Volume Novels
002974628	Fiction	Fiction	English 2 Volume Novels
002974652	Non-Fiction	Travels	America
002974664	Non-Fiction	Topography	Indian, Chinese, Japanese
002974665	Non-Fiction	Geography & Topography	America
002974666	Fiction	Fiction	English 3 Volume Novels
002974712	Non-Fiction	History	United States of America
002974798	Non-Fiction	Topography	United States of America
002974890	Non-Fiction	Topography	South American
002974913	Non-Fiction	Topography	Indian, Chinese, Japanese
002974915	Non-Fiction	Topography	Indian, Chinese, Japanese
002975252	Non-Fiction	Topography	United States of America
002975302	Non-Fiction	History	England
002975378	Fiction	Fiction	English 3 Volume Novels
002975379	Fiction	Fiction	English Separate Novels 19th Century
002976836	Non-Fiction	Collected Works	English Authors
002976901	Non-Fiction	Poetry	English, 18th, 19th Centuries
002976902	Non-Fiction	Poetry	English, 18th, 19th Centuries
002976903	Non-Fiction	Poetry	English, 18th, 19th Centuries
002976907	Non-Fiction	Poetry	English, 18th, 19th Centuries
002976917	Non-Fiction	Poetry	English, Separate Works, 19th Century
002976927	Non-Fiction	Poetry	English, Separate Works, 19th Century
002977029	Non-Fiction	History	Ancient European. 16th, 17th Centuries
002977221	Non-Fiction	History	Holy Roman Empire, Hungarian
002978663	Non-Fiction	Poetry	English, Separate Works, 19th Century
002978783	Non-Fiction	Poetry	English, Separate Works, 19th Century
002979805	Non-Fiction	Topography	Indian, Chinese, Japanese
002979853	Non-Fiction	Topography	English, Southern
002979935	Non-Fiction	Geography & Topography	England
002980080	Non-Fiction	Poetry	English, Separate Works, 19th Century
002980276	Non-Fiction	Topography	Great Britain & Ireland
002980281	Non-Fiction	Topography	European
002980299	Non-Fiction	Poetry	English
002981885	Non-Fiction	Poetry	English Selections
002982445	Non-Fiction	Topography	South American
002982525	Non-Fiction	Uncategorised	
002982528	Non-Fiction	History	Scotch & Irish
002982633	Non-Fiction	Topography	English, Southern
002982636	Non-Fiction	Topography	United States of America
002982710	Non-Fiction	Topography	United States of America
002982711	Non-Fiction	Collected Works	English Authors
002982722	Non-Fiction	Poetry	English, Separate Works, 19th Century
002982751	Fiction	Fiction	English 1 Volume Novels
002983345	Fiction	Fiction	English 3 Volume Novels
002983346	Fiction	Fiction	English 3 Volume Novels
002983354	Fiction	Fiction	English 3 Volume Novels
002983358	Fiction	Fiction	English 3 Volume Novels
002983359	Fiction	Fiction	English 3 Volume Novels
002983360	Fiction	Fiction	English 3 Volume Novels
002983554	Non-Fiction	History	Mexico & South America
002983555	Non-Fiction	History	Mexico & South America
002983556	Non-Fiction	History	America
002983560	Non-Fiction	History	Mexico & South America
002983562	Non-Fiction	History	Mexico & South America
002983564	Non-Fiction	History	Mexico & South America
002983586	Non-Fiction	History	Mexico & South America
002983587	Non-Fiction	History	Mexico & South America
002983591	Non-Fiction	History	Australasian
002983593	Non-Fiction	History	Mexico & South America
002983594	Non-Fiction	History	Mexico & South America
002983599	Non-Fiction	History	Mexico & South America
002983600	Non-Fiction	History	Mexico & South America
002983620	Non-Fiction	History	Spanish
002983625	Non-Fiction	History	Spanish
002983626	Non-Fiction	History	Spanish
002984197	Non-Fiction	Topography	Italian
002984389	Fiction	Fiction	English Separate Novels 19th Century
002984394	Fiction	Fiction	English 3 Volume Novels
002984400	Fiction	Fiction	English Separate Novels 19th Century
002984545	Non-Fiction	Topography	Great Britain & Ireland
002984557	Non-Fiction	Topography	English, Northern
002984606	Non-Fiction	Topography	English, Southern
002984783	Non-Fiction	History	United States of America
002984924	Non-Fiction	Geography & Topography	England
002984989	Fiction	Fiction	English 3 Volume Novels
002985088	Non-Fiction	Geography	General America
002985101	Non-Fiction	History	English 18th, 19th Centuries
002985164	Non-Fiction	Poetry	English, Separate Works, 19th Century
002985228	Non-Fiction	Geology	Coal
002985229	Non-Fiction	Geology	
002985231	Non-Fiction	Uncategorised	
002985240	Non-Fiction	Uncategorised	
002985708	Non-Fiction	History	European, 19th Century German Works
002985719	Non-Fiction	Collected Works	English Authors
002986181	Fiction	Fiction	English 3 Volume Novels
002986185	Fiction	Fiction	English 3 Volume Novels
002986187	Fiction	Fiction	English 3 Volume Novels
002986805	Non-Fiction	Essays & Moral Philosophy	
002986951	Fiction	Fiction	English 3 Volume Novels
002986961	Fiction	Fiction	English 3 Volume Novels
002986962	Fiction	Fiction	English 3 Volume Novels
002987187	Non-Fiction	Topography	United States of America
002987238	Fiction	Fiction	English Separate Novels 19th Century
002987245	Fiction	Fiction	English Separate Novels 19th Century
002987249	Fiction	Fiction	English 3 Volume Novels
002987251	Fiction	Fiction	English 3 Volume Novels
002987252	Fiction	Fiction	English 3 Volume Novels
002987255	Fiction	Fiction	English 2 Volume Novels
002987261	Fiction	Fiction	English 1 Volume Novels
002987359	Fiction	Fiction	English Separate Novels 19th Century
002987395	Non-Fiction	Topography	London
002987534	Non-Fiction	Plays	
002987634	Non-Fiction	Collected Works	English Authors
002987680	Non-Fiction	Uncategorised	
002987709	Non-Fiction	Topography	English, Southern
002987731	Non-Fiction	Topography	Russian, Polish
002988225	Non-Fiction	History	General
002988227	Non-Fiction	Collected Works	English Authors
002988461	Non-Fiction	Topography	African
002988480	Fiction	Fiction	English 3 Volume Novels
002988488	Non-Fiction	Geography & Ethnology	
002988491	Non-Fiction	Geography & Ethnology	
002988503	Non-Fiction	Geography & Ethnology	
002988524	Fiction	Fiction	English 1 & 2 Volume Novels
002988667	Non-Fiction	Uncategorised	
002988669	Non-Fiction	Topography	England
002988670	Non-Fiction	Topography	English, Southern
002988728	Non-Fiction	Drama	English, Separate Plays, 19th Century
002988995	Non-Fiction	Geography & Topography	Asia
002988997	Non-Fiction	Geography & Topography	Asia
002989249	Fiction	Fiction	English 3 Volume Novels
002989271	Fiction	Fiction	English 3 Volume Novels
002989382	Fiction	Fiction	English 1 & 2 Volume Novels
002990056	Fiction	Fiction	English 2 Volume Novels
002990588	Non-Fiction	Geography & Topography	America
002990599	Non-Fiction	Topography	European
002990612	Non-Fiction	Voyages & Travels	
002990630	Non-Fiction	Topography	African
002990637	Non-Fiction	Topography	Syrian, Persian, Central Asian
002990938	Non-Fiction	Topography	English
002990964	Non-Fiction	Topography	Scotch
002991066	Fiction	Fiction	English 3 Volume Novels
002991153	Non-Fiction	Topography	English
002991154	Non-Fiction	Topography	English, Northern
002991189	Fiction	Fiction	English 3 Volume Novels
002991190	Fiction	Fiction	English 3 Volume Novels
002991235	Non-Fiction	Poetry	English, 18th, 19th Centuries
002991258	Non-Fiction	Collected Works	English Authors
002991259	Non-Fiction	Religious Controversy	Society of Friends
002991260	Non-Fiction	Collected Works	English Authors
002991261	Non-Fiction	Collected Works	English Authors
002991262	Non-Fiction	Collected Works	English Authors
002991263	Non-Fiction	Collected Works	English Authors
002991265	Non-Fiction	Collected Works	English Authors
002991270	Non-Fiction	Collected Works	English Authors
002991271	Non-Fiction	Collected Works	English Authors
002991325	Non-Fiction	History	General
002991326	Non-Fiction	History	General
002991343	Non-Fiction	History	America
002991344	Non-Fiction	History	United States of America
002991836	Non-Fiction	Moral Philosophy	
002991959	Non-Fiction	Poetry	English, Separate Works, 19th Century
002991966	Non-Fiction	Poetry	English
002991982	Non-Fiction	Topography	African
002991983	Non-Fiction	Topography	African
002992063	Non-Fiction	Poetry	English, 18th, 19th Centuries
002992068	Non-Fiction	Topography	African
002992079	Non-Fiction	Poetry	English, Separate Works, 19th Century
002992285	Non-Fiction	History	Eastern
002992288	Non-Fiction	Topography	Indian, Chinese, Japanese
002992289	Non-Fiction	Topography	Indian, Chinese, Japanese
002992309	Non-Fiction	Topography	Indian, Chinese, Japanese
002992313	Fiction	Fiction	English 3 Volume Novels
002992314	Fiction	Fiction	English 3 Volume Novels
002992719	Fiction	Fiction	English 3 Volume Novels
002992720	Fiction	Fiction	English 3 Volume Novels
002992721	Fiction	Fiction	English 1 & 2 Volume Novels
002992729	Non-Fiction	Poetry	English, Separate Works, 19th Century
002992735	Non-Fiction	Collections of Travels	
002992782	Non-Fiction	Poetry	English, Collected Works
002992792	Non-Fiction	Poetry	English
002993187	Non-Fiction	Plays	
002993223	Non-Fiction	Poetry	English, Separate Works, 19th Century
002993486	Non-Fiction	Topography	European
002993487	Fiction	Fiction	English 3 Volume Novels
002993488	Non-Fiction	Drama	English, Separate Plays, 19th Century
002993490	Fiction	Fiction	English 3 Volume Novels
002993494	Non-Fiction	Topography	Austrian & Tyrolese
002993534	Non-Fiction	Topography	Travels
002993576	Fiction	Fiction	English 3 Volume Novels
002993606	Non-Fiction	Topography	English, Northern
002993623	Non-Fiction	Topography	English, Northern
002993664	Non-Fiction	Topography	Australasian
002993824	Non-Fiction	History	United States of America
002994226	Fiction	Fiction	English 3 Volume Novels
002994234	Fiction	Fiction	English 3 Volume Novels
002994235	Fiction	Fiction	English Separate Novels 19th Century
002994576	Fiction	Fiction	English 3 Volume Novels
002994621	Fiction	Fiction	English 1 & 2 Volume Novels
002995169	Non-Fiction	Poetry	English, Separate Works, 19th Century
002995253	Fiction	Fiction	English 3 Volume Novels
002995265	Fiction	Fiction	English 3 Volume Novels
002995351	Non-Fiction	Topography	English, Southern
002995353	Non-Fiction	Topography	English, Northern
002995372	Non-Fiction	Topography	European
002995373	Non-Fiction	Collections of Travels	
002995374	Non-Fiction	Drama	English, Separate Plays, 19th Century
002995445	Non-Fiction	Topography	Russian, Polish
002995482	Fiction	Fiction	English 3 Volume Novels
002995630	Non-Fiction	Travels	France & Spain
002995760	Non-Fiction	Drama	English, Separate Plays, 19th Century
002996102	Non-Fiction	Drama	English, Separate Plays, 19th Century
002996180	Non-Fiction	Poetry	English, Separate Works, 19th Century
002996213	Non-Fiction	Plays	
002996219	Non-Fiction	Topography	Great Britain & Ireland
002996703	Fiction	Fiction	English 3 Volume Novels
002996896	Non-Fiction	Poetry	English Selections
002997768	Non-Fiction	Poetry	English, Separate Works, 19th Century
002997781	Non-Fiction	Poetry	English Selections
002997803	Non-Fiction	Geography & Ethnology	
002997975	Non-Fiction	Geography	England
