volume_id	book_id	volume_num	total	path	filesize
002993488_01	002993488	1	1	0029/002993488_01_text.txt	58
002993490_01	002993490	1	3	0029/002993490_01_text.txt	227
002993490_02	002993490	2	3	0029/002993490_02_text.txt	203
002993490_03	002993490	3	3	0029/002993490_03_text.txt	204
002993494_01	002993494	1	1	0029/002993494_01_text.txt	227
002993534_01	002993534	1	1	0029/002993534_01_text.txt	136
002993576_01	002993576	1	1	0029/002993576_01_text.txt	564
002993606_01	002993606	1	1	0029/002993606_01_text.txt	706
002993623_01	002993623	1	1	0029/002993623_01_text.txt	118
002993664_01	002993664	1	1	0029/002993664_01_text.txt	678
002993824_01	002993824	1	1	0029/002993824_01_text.txt	2123
002994226_01	002994226	1	3	0029/002994226_01_text.txt	208
002994226_02	002994226	2	3	0029/002994226_02_text.txt	222
002994226_03	002994226	3	3	0029/002994226_03_text.txt	240
002994234_01	002994234	1	3	0029/002994234_01_text.txt	241
002994234_02	002994234	2	3	0029/002994234_02_text.txt	271
002994234_03	002994234	3	3	0029/002994234_03_text.txt	308
002994235_01	002994235	1	1	0029/002994235_01_text.txt	806
002994576_01	002994576	1	3	0029/002994576_01_text.txt	420
002994576_02	002994576	2	3	0029/002994576_02_text.txt	317
002994576_03	002994576	3	3	0029/002994576_03_text.txt	300
002994621_01	002994621	1	1	0029/002994621_01_text.txt	237
002995169_01	002995169	1	1	0029/002995169_01_text.txt	315
002995253_01	002995253	1	1	0029/002995253_01_text.txt	121
002995265_01	002995265	1	1	0029/002995265_01_text.txt	512
002995351_01	002995351	1	1	0029/002995351_01_text.txt	269
002995353_01	002995353	1	1	0029/002995353_01_text.txt	645
002995372_01	002995372	1	1	0029/002995372_01_text.txt	334
002995373_01	002995373	1	1	0029/002995373_01_text.txt	409
002995374_01	002995374	1	1	0029/002995374_01_text.txt	47
002995445_01	002995445	1	1	0029/002995445_01_text.txt	316
002995482_01	002995482	1	1	0029/002995482_01_text.txt	275
002995630_01	002995630	1	1	0029/002995630_01_text.txt	531
002995760_01	002995760	1	1	0029/002995760_01_text.txt	124
002996102_01	002996102	1	1	0029/002996102_01_text.txt	148
002996180_01	002996180	1	1	0029/002996180_01_text.txt	60
002996213_01	002996213	1	1	0029/002996213_01_text.txt	17
002996219_01	002996219	1	1	0029/002996219_01_text.txt	36
002996703_01	002996703	1	3	0029/002996703_01_text.txt	286
002996703_02	002996703	2	3	0029/002996703_02_text.txt	266
002996703_03	002996703	3	3	0029/002996703_03_text.txt	272
002996896_01	002996896	1	1	0029/002996896_01_text.txt	13
002997768_01	002997768	1	1	0029/002997768_01_text.txt	245
002997781_01	002997781	1	1	0029/002997781_01_text.txt	55
002997803_01	002997803	1	1	0029/002997803_01_text.txt	20
002997975_01	002997975	1	1	0029/002997975_01_text.txt	17
002998022_01	002998022	1	1	0029/002998022_01_text.txt	440
002998542_01	002998542	1	1	0029/002998542_01_text.txt	65
002998878_01	002998878	1	1	0029/002998878_01_text.txt	1277
002998899_01	002998899	1	1	0029/002998899_01_text.txt	1038
002999285_01	002999285	1	1	0029/002999285_01_text.txt	347
002999562_01	002999562	1	1	0029/002999562_01_text.txt	620
002999634_01	002999634	1	1	0029/002999634_01_text.txt	257
002999642_01	002999642	1	1	0029/002999642_01_text.txt	38
003000157_01	003000157	1	1	0030/003000157_01_text.txt	99
003000179_01	003000179	1	1	0030/003000179_01_text.txt	71
003000391_01	003000391	1	1	0030/003000391_01_text.txt	20
003000392_01	003000392	1	1	0030/003000392_01_text.txt	32
003000393_01	003000393	1	1	0030/003000393_01_text.txt	36
003000394_01	003000394	1	1	0030/003000394_01_text.txt	11
003000399_01	003000399	1	1	0030/003000399_01_text.txt	2194
003000415_01	003000415	1	1	0030/003000415_01_text.txt	149
003000419_01	003000419	1	1	0030/003000419_01_text.txt	718
003000422_01	003000422	1	1	0030/003000422_01_text.txt	585
003000873_01	003000873	1	1	0030/003000873_01_text.txt	421
003001130_01	003001130	1	1	0030/003001130_01_text.txt	513
003002962_01	003002962	1	1	0030/003002962_01_text.txt	1494
003002991_01	003002991	1	1	0030/003002991_01_text.txt	392
003002993_01	003002993	1	1	0030/003002993_01_text.txt	226
003002994_01	003002994	1	1	0030/003002994_01_text.txt	434
003002996_01	003002996	1	1	0030/003002996_01_text.txt	292
003003001_01	003003001	1	2	0030/003003001_01_text.txt	169
003003001_02	003003001	2	2	0030/003003001_02_text.txt	169
003003002_01	003003002	1	1	0030/003003002_01_text.txt	332
003003004_01	003003004	1	2	0030/003003004_01_text.txt	237
003003004_02	003003004	2	2	0030/003003004_02_text.txt	329
003003006_01	003003006	1	1	0030/003003006_01_text.txt	243
003003011_01	003003011	1	2	0030/003003011_01_text.txt	198
003003011_02	003003011	2	2	0030/003003011_02_text.txt	202
003003015_01	003003015	1	2	0030/003003015_01_text.txt	251
003003015_02	003003015	2	2	0030/003003015_02_text.txt	251
003003016_01	003003016	1	1	0030/003003016_01_text.txt	423
003003039_01	003003039	1	1	0030/003003039_01_text.txt	298
003003098_01	003003098	1	1	0030/003003098_01_text.txt	362
003003351_01	003003351	1	1	0030/003003351_01_text.txt	58
003004366_01	003004366	1	1	0030/003004366_01_text.txt	853
003005108_01	003005108	1	1	0030/003005108_01_text.txt	1221
003005113_01	003005113	1	2	0030/003005113_01_text.txt	490
003005113_02	003005113	2	2	0030/003005113_02_text.txt	453
003005172_01	003005172	1	1	0030/003005172_01_text.txt	208
003005215_01	003005215	1	1	0030/003005215_01_text.txt	19
003005514_01	003005514	1	1	0030/003005514_01_text.txt	1107
003005515_01	003005515	1	1	0030/003005515_01_text.txt	1116
003005521_01	003005521	1	1	0030/003005521_01_text.txt	1265
003005641_01	003005641	1	1	0030/003005641_01_text.txt	576
003005787_01	003005787	1	1	0030/003005787_01_text.txt	503
003006079_01	003006079	1	1	0030/003006079_01_text.txt	90
003006093_01	003006093	1	1	0030/003006093_01_text.txt	136
003006308_01	003006308	1	1	0030/003006308_01_text.txt	474
003006309_01	003006309	1	1	0030/003006309_01_text.txt	682
003006372_01	003006372	1	1	0030/003006372_01_text.txt	132
003007307_01	003007307	1	1	0030/003007307_01_text.txt	209
003007528_01	003007528	1	1	0030/003007528_01_text.txt	391
003007613_01	003007613	1	1	0030/003007613_01_text.txt	73
003007706_01	003007706	1	1	0030/003007706_01_text.txt	56
003007723_01	003007723	1	3	0030/003007723_01_text.txt	240
003007723_02	003007723	2	3	0030/003007723_02_text.txt	231
003007723_03	003007723	3	3	0030/003007723_03_text.txt	225
003007865_01	003007865	1	1	0030/003007865_01_text.txt	944
003007866_01	003007866	1	2	0030/003007866_01_text.txt	1095
003007866_02	003007866	2	2	0030/003007866_02_text.txt	1093
003008022_01	003008022	1	1	0030/003008022_01_text.txt	1315
003008060_01	003008060	1	1	0030/003008060_01_text.txt	1004
003008083_01	003008083	1	1	0030/003008083_01_text.txt	7
003008203_01	003008203	1	1	0030/003008203_01_text.txt	1060
003008688_01	003008688	1	1	0030/003008688_01_text.txt	371
003008729_01	003008729	1	1	0030/003008729_01_text.txt	389
003008734_01	003008734	1	1	0030/003008734_01_text.txt	169
003008744_01	003008744	1	1	0030/003008744_01_text.txt	44
003009243_01	003009243	1	1	0030/003009243_01_text.txt	177
003009314_01	003009314	1	1	0030/003009314_01_text.txt	28
003009434_01	003009434	1	1	0030/003009434_01_text.txt	7
003009496_01	003009496	1	1	0030/003009496_01_text.txt	107
003009518_01	003009518	1	1	0030/003009518_01_text.txt	800
003009519_01	003009519	1	1	0030/003009519_01_text.txt	865
003009520_01	003009520	1	1	0030/003009520_01_text.txt	984
003009521_01	003009521	1	1	0030/003009521_01_text.txt	1043
003009522_01	003009522	1	1	0030/003009522_01_text.txt	1179
003009523_01	003009523	1	1	0030/003009523_01_text.txt	1584
003009524_01	003009524	1	2	0030/003009524_01_text.txt	983
003009524_02	003009524	2	2	0030/003009524_02_text.txt	1471
003009527_01	003009527	1	1	0030/003009527_01_text.txt	2440
003009528_01	003009528	1	1	0030/003009528_01_text.txt	2534
003009530_01	003009530	1	1	0030/003009530_01_text.txt	538
003009532_01	003009532	1	1	0030/003009532_01_text.txt	1318
003009533_01	003009533	1	1	0030/003009533_01_text.txt	1858
003009534_01	003009534	1	1	0030/003009534_01_text.txt	2279
003009535_01	003009535	1	1	0030/003009535_01_text.txt	2723
003009536_01	003009536	1	1	0030/003009536_01_text.txt	1684
003009537_01	003009537	1	1	0030/003009537_01_text.txt	1268
003009538_01	003009538	1	1	0030/003009538_01_text.txt	2898
003009539_01	003009539	1	1	0030/003009539_01_text.txt	913
003009540_01	003009540	1	1	0030/003009540_01_text.txt	993
003009542_01	003009542	1	1	0030/003009542_01_text.txt	967
003009560_01	003009560	1	1	0030/003009560_01_text.txt	511
003009568_01	003009568	1	1	0030/003009568_01_text.txt	27
003009693_01	003009693	1	1	0030/003009693_01_text.txt	279
003009972_01	003009972	1	1	0030/003009972_01_text.txt	35
003010059_01	003010059	1	1	0030/003010059_01_text.txt	46
003010072_01	003010072	1	1	0030/003010072_01_text.txt	38
003010076_01	003010076	1	1	0030/003010076_01_text.txt	112
003010080_01	003010080	1	1	0030/003010080_01_text.txt	71
003010086_01	003010086	1	1	0030/003010086_01_text.txt	664
003010094_01	003010094	1	1	0030/003010094_01_text.txt	118
003010207_01	003010207	1	1	0030/003010207_01_text.txt	3114
003010315_01	003010315	1	1	0030/003010315_01_text.txt	229
003011566_01	003011566	1	1	0030/003011566_01_text.txt	108
003011625_01	003011625	1	1	0030/003011625_01_text.txt	572
003011641_01	003011641	1	1	0030/003011641_01_text.txt	3281
003011810_01	003011810	1	1	0030/003011810_01_text.txt	186
003012336_01	003012336	1	1	0030/003012336_01_text.txt	25
003012353_01	003012353	1	1	0030/003012353_01_text.txt	6
003012408_01	003012408	1	2	0030/003012408_01_text.txt	452
003012408_02	003012408	2	2	0030/003012408_02_text.txt	500
003012563_01	003012563	1	2	0030/003012563_01_text.txt	366
003012563_02	003012563	2	2	0030/003012563_02_text.txt	384
003012572_01	003012572	1	2	0030/003012572_01_text.txt	415
003012572_02	003012572	2	2	0030/003012572_02_text.txt	404
003012639_01	003012639	1	1	0030/003012639_01_text.txt	30
003012644_01	003012644	1	1	0030/003012644_01_text.txt	97
003012647_01	003012647	1	1	0030/003012647_01_text.txt	26
003012661_01	003012661	1	1	0030/003012661_01_text.txt	6
003012662_01	003012662	1	1	0030/003012662_01_text.txt	102
003012799_01	003012799	1	1	0030/003012799_01_text.txt	126
003012884_01	003012884	1	1	0030/003012884_01_text.txt	234
003012887_01	003012887	1	1	0030/003012887_01_text.txt	350
003012948_01	003012948	1	1	0030/003012948_01_text.txt	693
003012949_01	003012949	1	1	0030/003012949_01_text.txt	692
003013227_01	003013227	1	1	0030/003013227_01_text.txt	102
003013348_01	003013348	1	1	0030/003013348_01_text.txt	51
003013351_01	003013351	1	1	0030/003013351_01_text.txt	60
003013355_01	003013355	1	1	0030/003013355_01_text.txt	1084
003013356_01	003013356	1	1	0030/003013356_01_text.txt	500
003013416_01	003013416	1	1	0030/003013416_01_text.txt	167
003013677_01	003013677	1	1	0030/003013677_01_text.txt	229
003013705_01	003013705	1	1	0030/003013705_01_text.txt	51
003013768_01	003013768	1	1	0030/003013768_01_text.txt	26
003014185_01	003014185	1	1	0030/003014185_01_text.txt	37
003014714_01	003014714	1	1	0030/003014714_01_text.txt	269
003014724_01	003014724	1	1	0030/003014724_01_text.txt	305
003014819_01	003014819	1	1	0030/003014819_01_text.txt	22
003014995_01	003014995	1	1	0030/003014995_01_text.txt	455
003014997_01	003014997	1	1	0030/003014997_01_text.txt	187
003015001_01	003015001	1	2	0030/003015001_01_text.txt	624
003015001_02	003015001	2	2	0030/003015001_02_text.txt	629
003015389_01	003015389	1	1	0030/003015389_01_text.txt	207
003015445_01	003015445	1	1	0030/003015445_01_text.txt	66
003015545_01	003015545	1	1	0030/003015545_01_text.txt	1072
003015939_01	003015939	1	1	0030/003015939_01_text.txt	9
003015947_01	003015947	1	3	0030/003015947_01_text.txt	344
003015947_02	003015947	2	3	0030/003015947_02_text.txt	344
003015947_03	003015947	3	3	0030/003015947_03_text.txt	338
003015967_01	003015967	1	1	0030/003015967_01_text.txt	74
003015993_01	003015993	1	1	0030/003015993_01_text.txt	2506
003016164_01	003016164	1	3	0030/003016164_01_text.txt	250
003016164_02	003016164	2	3	0030/003016164_02_text.txt	231
003016164_03	003016164	3	3	0030/003016164_03_text.txt	292
003016379_01	003016379	1	1	0030/003016379_01_text.txt	725
003016577_01	003016577	1	1	0030/003016577_01_text.txt	475
003016578_01	003016578	1	1	0030/003016578_01_text.txt	492
003016983_01	003016983	1	1	0030/003016983_01_text.txt	146
003016985_01	003016985	1	3	0030/003016985_01_text.txt	448
003016985_02	003016985	2	3	0030/003016985_02_text.txt	429
003016985_03	003016985	3	3	0030/003016985_03_text.txt	448
003016986_01	003016986	1	3	0030/003016986_01_text.txt	314
003016986_02	003016986	2	3	0030/003016986_02_text.txt	315
003016986_03	003016986	3	3	0030/003016986_03_text.txt	370
003018275_01	003018275	1	2	0030/003018275_01_text.txt	224
003018275_02	003018275	2	2	0030/003018275_02_text.txt	231
003018675_01	003018675	1	1	0030/003018675_01_text.txt	528
003018833_01	003018833	1	1	0030/003018833_01_text.txt	774
003018836_01	003018836	1	1	0030/003018836_01_text.txt	680
003018838_01	003018838	1	1	0030/003018838_01_text.txt	728
003018839_01	003018839	1	1	0030/003018839_01_text.txt	727
003018896_01	003018896	1	1	0030/003018896_01_text.txt	47
003019075_01	003019075	1	1	0030/003019075_01_text.txt	14
003019088_01	003019088	1	1	0030/003019088_01_text.txt	21
003019091_01	003019091	1	1	0030/003019091_01_text.txt	50
003019092_01	003019092	1	1	0030/003019092_01_text.txt	110
003019108_01	003019108	1	1	0030/003019108_01_text.txt	104
003019154_01	003019154	1	1	0030/003019154_01_text.txt	753
003019470_01	003019470	1	1	0030/003019470_01_text.txt	161
003020047_01	003020047	1	1	0030/003020047_01_text.txt	532
003020315_01	003020315	1	1	0030/003020315_01_text.txt	56
003020672_01	003020672	1	1	0030/003020672_01_text.txt	40
003020773_01	003020773	1	3	0030/003020773_01_text.txt	213
003020773_02	003020773	2	3	0030/003020773_02_text.txt	200
003020773_03	003020773	3	3	0030/003020773_03_text.txt	211
003020776_01	003020776	1	1	0030/003020776_01_text.txt	19
003020816_01	003020816	1	1	0030/003020816_01_text.txt	212
003020996_01	003020996	1	1	0030/003020996_01_text.txt	684
003021326_01	003021326	1	1	0030/003021326_01_text.txt	83
003021346_01	003021346	1	1	0030/003021346_01_text.txt	11
003021458_01	003021458	1	1	0030/003021458_01_text.txt	359
003021594_01	003021594	1	1	0030/003021594_01_text.txt	170
003021796_01	003021796	1	1	0030/003021796_01_text.txt	10
003021798_01	003021798	1	1	0030/003021798_01_text.txt	15
003021873_01	003021873	1	1	0030/003021873_01_text.txt	326
003021926_01	003021926	1	1	0030/003021926_01_text.txt	60
003021969_01	003021969	1	1	0030/003021969_01_text.txt	8
003022091_01	003022091	1	1	0030/003022091_01_text.txt	448
003022338_01	003022338	1	1	0030/003022338_01_text.txt	373
003022425_01	003022425	1	1	0030/003022425_01_text.txt	28
003022467_01	003022467	1	1	0030/003022467_01_text.txt	16
003022513_01	003022513	1	1	0030/003022513_01_text.txt	253
003022579_01	003022579	1	1	0030/003022579_01_text.txt	26
003022594_01	003022594	1	1	0030/003022594_01_text.txt	690
003023636_01	003023636	1	1	0030/003023636_01_text.txt	352
003024282_01	003024282	1	1	0030/003024282_01_text.txt	1082
003024379_01	003024379	1	1	0030/003024379_01_text.txt	303
003024380_01	003024380	1	1	0030/003024380_01_text.txt	306
003024665_01	003024665	1	1	0030/003024665_01_text.txt	3010
003024902_01	003024902	1	1	0030/003024902_01_text.txt	133
003025194_01	003025194	1	1	0030/003025194_01_text.txt	116
003025636_01	003025636	1	1	0030/003025636_01_text.txt	171
003025650_01	003025650	1	1	0030/003025650_01_text.txt	220
003025693_01	003025693	1	1	0030/003025693_01_text.txt	1666
003025714_01	003025714	1	1	0030/003025714_01_text.txt	799
003025907_01	003025907	1	1	0030/003025907_01_text.txt	273
003026008_01	003026008	1	2	0030/003026008_01_text.txt	291
003026008_02	003026008	2	2	0030/003026008_02_text.txt	285
003026011_01	003026011	1	3	0030/003026011_01_text.txt	339
003026011_02	003026011	2	3	0030/003026011_02_text.txt	373
003026011_03	003026011	3	3	0030/003026011_03_text.txt	409
003026013_01	003026013	1	3	0030/003026013_01_text.txt	421
003026013_02	003026013	2	3	0030/003026013_02_text.txt	458
003026013_03	003026013	3	3	0030/003026013_03_text.txt	503
003026495_01	003026495	1	1	0030/003026495_01_text.txt	75
003026528_01	003026528	1	1	0030/003026528_01_text.txt	302
003026530_01	003026530	1	1	0030/003026530_01_text.txt	292
003026531_01	003026531	1	1	0030/003026531_01_text.txt	405
003028174_01	003028174	1	1	0030/003028174_01_text.txt	498
003028176_01	003028176	1	1	0030/003028176_01_text.txt	495
003028256_01	003028256	1	1	0030/003028256_01_text.txt	1155
003028266_01	003028266	1	1	0030/003028266_01_text.txt	192
003028316_01	003028316	1	3	0030/003028316_01_text.txt	318
003028316_02	003028316	2	3	0030/003028316_02_text.txt	320
003028316_03	003028316	3	3	0030/003028316_03_text.txt	307
003028356_01	003028356	1	3	0030/003028356_01_text.txt	279
003028356_02	003028356	2	3	0030/003028356_02_text.txt	272
003028356_03	003028356	3	3	0030/003028356_03_text.txt	257
003028358_01	003028358	1	1	0030/003028358_01_text.txt	432
003028359_01	003028359	1	1	0030/003028359_01_text.txt	495
003028360_01	003028360	1	3	0030/003028360_01_text.txt	290
003028360_02	003028360	2	3	0030/003028360_02_text.txt	295
003028360_03	003028360	3	3	0030/003028360_03_text.txt	336
003028362_01	003028362	1	1	0030/003028362_01_text.txt	384
003028368_01	003028368	1	1	0030/003028368_01_text.txt	516
003028925_01	003028925	1	2	0030/003028925_01_text.txt	166
003028925_02	003028925	2	2	0030/003028925_02_text.txt	178
003029144_01	003029144	1	1	0030/003029144_01_text.txt	81
003029216_01	003029216	1	1	0030/003029216_01_text.txt	8
003029224_01	003029224	1	1	0030/003029224_01_text.txt	1006
003029408_01	003029408	1	1	0030/003029408_01_text.txt	481
003029444_01	003029444	1	1	0030/003029444_01_text.txt	362
003030383_01	003030383	1	1	0030/003030383_01_text.txt	422
003030435_01	003030435	1	1	0030/003030435_01_text.txt	425
003030482_01	003030482	1	1	0030/003030482_01_text.txt	319
003030485_01	003030485	1	1	0030/003030485_01_text.txt	447
003030505_01	003030505	1	1	0030/003030505_01_text.txt	449
003030594_01	003030594	1	1	0030/003030594_01_text.txt	300
003030595_01	003030595	1	1	0030/003030595_01_text.txt	298
003030765_01	003030765	1	1	0030/003030765_01_text.txt	373
003030988_01	003030988	1	2	0030/003030988_01_text.txt	920
003030988_02	003030988	2	2	0030/003030988_02_text.txt	437
003031021_01	003031021	1	1	0030/003031021_01_text.txt	392
003031023_01	003031023	1	1	0030/003031023_01_text.txt	614
003031046_01	003031046	1	1	0030/003031046_01_text.txt	498
003031065_01	003031065	1	1	0030/003031065_01_text.txt	292
003031077_01	003031077	1	1	0030/003031077_01_text.txt	665
003031300_01	003031300	1	1	0030/003031300_01_text.txt	390
003031329_01	003031329	1	1	0030/003031329_01_text.txt	207
003031537_01	003031537	1	1	0030/003031537_01_text.txt	423
003031559_01	003031559	1	1	0030/003031559_01_text.txt	780
003031561_01	003031561	1	1	0030/003031561_01_text.txt	255
003032008_01	003032008	1	3	0030/003032008_01_text.txt	350
003032008_02	003032008	2	3	0030/003032008_02_text.txt	356
003032008_03	003032008	3	3	0030/003032008_03_text.txt	346
003032186_01	003032186	1	1	0030/003032186_01_text.txt	672
003032189_01	003032189	1	2	0030/003032189_01_text.txt	844
003032189_02	003032189	2	2	0030/003032189_02_text.txt	954
003032883_01	003032883	1	5	0030/003032883_01_text.txt	1779
003032883_02	003032883	2	5	0030/003032883_02_text.txt	1089
003032883_03	003032883	3	5	0030/003032883_03_text.txt	1124
003032883_04	003032883	4	5	0030/003032883_04_text.txt	1134
003032883_05	003032883	5	5	0030/003032883_05_text.txt	1073
003033005_01	003033005	1	1	0030/003033005_01_text.txt	23
003033148_01	003033148	1	1	0030/003033148_01_text.txt	840
003033175_01	003033175	1	1	0030/003033175_01_text.txt	239
003033179_01	003033179	1	1	0030/003033179_01_text.txt	125
003033183_01	003033183	1	1	0030/003033183_01_text.txt	22
003033199_01	003033199	1	1	0030/003033199_01_text.txt	393
003033200_01	003033200	1	1	0030/003033200_01_text.txt	778
003033243_01	003033243	1	1	0030/003033243_01_text.txt	70
003033446_01	003033446	1	1	0030/003033446_01_text.txt	285
003033602_01	003033602	1	1	0030/003033602_01_text.txt	699
003033603_01	003033603	1	1	0030/003033603_01_text.txt	1027
003033626_01	003033626	1	1	0030/003033626_01_text.txt	15
003033654_01	003033654	1	1	0030/003033654_01_text.txt	6
003033656_01	003033656	1	1	0030/003033656_01_text.txt	59
003033662_01	003033662	1	1	0030/003033662_01_text.txt	225
003034042_01	003034042	1	1	0030/003034042_01_text.txt	199
003034307_01	003034307	1	1	0030/003034307_01_text.txt	1546
003034308_01	003034308	1	3	0030/003034308_01_text.txt	766
003034308_02	003034308	2	3	0030/003034308_02_text.txt	774
003034308_03	003034308	3	3	0030/003034308_03_text.txt	821
003034433_01	003034433	1	1	0030/003034433_01_text.txt	261
003034441_01	003034441	1	1	0030/003034441_01_text.txt	233
003034443_01	003034443	1	1	0030/003034443_01_text.txt	22
003034811_01	003034811	1	1	0030/003034811_01_text.txt	610
003034898_01	003034898	1	1	0030/003034898_01_text.txt	24
003035466_01	003035466	1	1	0030/003035466_01_text.txt	314
003035910_01	003035910	1	1	0030/003035910_01_text.txt	148
003035980_01	003035980	1	1	0030/003035980_01_text.txt	360
003035988_01	003035988	1	1	0030/003035988_01_text.txt	6
003036125_01	003036125	1	1	0030/003036125_01_text.txt	89
003036186_01	003036186	1	3	0030/003036186_01_text.txt	235
003036186_02	003036186	2	3	0030/003036186_02_text.txt	232
003036186_03	003036186	3	3	0030/003036186_03_text.txt	302
003036201_01	003036201	1	1	0030/003036201_01_text.txt	118
003036203_01	003036203	1	1	0030/003036203_01_text.txt	232
003036204_01	003036204	1	1	0030/003036204_01_text.txt	273
003036205_01	003036205	1	1	0030/003036205_01_text.txt	469
003036207_01	003036207	1	1	0030/003036207_01_text.txt	697
003036307_01	003036307	1	1	0030/003036307_01_text.txt	567
003036324_01	003036324	1	1	0030/003036324_01_text.txt	92
003036328_01	003036328	1	1	0030/003036328_01_text.txt	88
003036337_01	003036337	1	1	0030/003036337_01_text.txt	956
003036346_01	003036346	1	3	0030/003036346_01_text.txt	1020
003036346_02	003036346	2	3	0030/003036346_02_text.txt	1037
003036346_03	003036346	3	3	0030/003036346_03_text.txt	1044
003036364_01	003036364	1	12	0030/003036364_01_text.txt	909
003036364_02	003036364	2	12	0030/003036364_02_text.txt	752
003036364_03	003036364	3	12	0030/003036364_03_text.txt	747
003036364_04	003036364	4	12	0030/003036364_04_text.txt	980
003036364_05	003036364	5	12	0030/003036364_05_text.txt	1074
003036364_06	003036364	6	12	0030/003036364_06_text.txt	741
003036364_07	003036364	7	12	0030/003036364_07_text.txt	751
003036364_08	003036364	8	12	0030/003036364_08_text.txt	676
003036364_09	003036364	9	12	0030/003036364_09_text.txt	923
003036364_10	003036364	10	12	0030/003036364_10_text.txt	1020
003036364_11	003036364	11	12	0030/003036364_11_text.txt	1038
003036364_12	003036364	12	12	0030/003036364_12_text.txt	1044
003036537_01	003036537	1	3	0030/003036537_01_text.txt	247
003036537_02	003036537	2	3	0030/003036537_02_text.txt	252
003036537_03	003036537	3	3	0030/003036537_03_text.txt	334
003036540_01	003036540	1	3	0030/003036540_01_text.txt	297
003036540_02	003036540	2	3	0030/003036540_02_text.txt	296
003036540_03	003036540	3	3	0030/003036540_03_text.txt	338
003036548_01	003036548	1	1	0030/003036548_01_text.txt	105
003036584_01	003036584	1	2	0030/003036584_01_text.txt	1661
003036584_02	003036584	2	2	0030/003036584_02_text.txt	1596
003036588_01	003036588	1	2	0030/003036588_01_text.txt	1130
003036588_02	003036588	2	2	0030/003036588_02_text.txt	1449
003036653_01	003036653	1	1	0030/003036653_01_text.txt	407
003036682_01	003036682	1	1	0030/003036682_01_text.txt	410
003036683_01	003036683	1	1	0030/003036683_01_text.txt	413
003036778_01	003036778	1	1	0030/003036778_01_text.txt	391
003036843_01	003036843	1	1	0030/003036843_01_text.txt	3
003036900_01	003036900	1	1	0030/003036900_01_text.txt	236
003036901_01	003036901	1	1	0030/003036901_01_text.txt	282
003036947_01	003036947	1	1	0030/003036947_01_text.txt	7
003037090_01	003037090	1	1	0030/003037090_01_text.txt	1790
003037106_01	003037106	1	1	0030/003037106_01_text.txt	375
003037192_01	003037192	1	1	0030/003037192_01_text.txt	601
003037228_01	003037228	1	1	0030/003037228_01_text.txt	269
003037229_01	003037229	1	1	0030/003037229_01_text.txt	261
003037233_01	003037233	1	1	0030/003037233_01_text.txt	172
003037239_01	003037239	1	1	0030/003037239_01_text.txt	60
003037645_01	003037645	1	1	0030/003037645_01_text.txt	765
003037971_01	003037971	1	1	0030/003037971_01_text.txt	1308
003038094_01	003038094	1	1	0030/003038094_01_text.txt	969
003038097_01	003038097	1	1	0030/003038097_01_text.txt	249
003038503_01	003038503	1	3	0030/003038503_01_text.txt	336
003038503_02	003038503	2	3	0030/003038503_02_text.txt	339
003038503_03	003038503	3	3	0030/003038503_03_text.txt	386
003038505_01	003038505	1	3	0030/003038505_01_text.txt	282
003038505_02	003038505	2	3	0030/003038505_02_text.txt	272
003038505_03	003038505	3	3	0030/003038505_03_text.txt	310
003038506_01	003038506	1	3	0030/003038506_01_text.txt	331
003038506_02	003038506	2	3	0030/003038506_02_text.txt	345
003038506_03	003038506	3	3	0030/003038506_03_text.txt	366
003038508_01	003038508	1	3	0030/003038508_01_text.txt	206
003038508_02	003038508	2	3	0030/003038508_02_text.txt	225
003038508_03	003038508	3	3	0030/003038508_03_text.txt	259
003038509_01	003038509	1	3	0030/003038509_01_text.txt	279
003038509_02	003038509	2	3	0030/003038509_02_text.txt	284
003038509_03	003038509	3	3	0030/003038509_03_text.txt	321
003038510_01	003038510	1	3	0030/003038510_01_text.txt	346
003038510_02	003038510	2	3	0030/003038510_02_text.txt	338
003038510_03	003038510	3	3	0030/003038510_03_text.txt	380
003038512_01	003038512	1	3	0030/003038512_01_text.txt	322
003038512_02	003038512	2	3	0030/003038512_02_text.txt	291
003038512_03	003038512	3	3	0030/003038512_03_text.txt	373
003038581_01	003038581	1	3	0030/003038581_01_text.txt	456
003038581_02	003038581	2	3	0030/003038581_02_text.txt	457
003038581_03	003038581	3	3	0030/003038581_03_text.txt	493
003038604_01	003038604	1	1	0030/003038604_01_text.txt	2190
003038607_01	003038607	1	4	0030/003038607_01_text.txt	375
003038607_02	003038607	2	4	0030/003038607_02_text.txt	387
003038607_03	003038607	3	4	0030/003038607_03_text.txt	459
003038607_04	003038607	4	4	0030/003038607_04_text.txt	340
003038739_01	003038739	1	1	0030/003038739_01_text.txt	58
003039265_01	003039265	1	3	0030/003039265_01_text.txt	386
003039265_02	003039265	2	3	0030/003039265_02_text.txt	320
003039265_03	003039265	3	3	0030/003039265_03_text.txt	299
003039451_01	003039451	1	7	0030/003039451_01_text.txt	1257
003039451_02	003039451	2	7	0030/003039451_02_text.txt	1155
003039451_03	003039451	3	7	0030/003039451_03_text.txt	1235
003039451_04	003039451	4	7	0030/003039451_04_text.txt	1308
003039451_05	003039451	5	7	0030/003039451_05_text.txt	1156
003039451_06	003039451	6	7	0030/003039451_06_text.txt	1349
003039451_07	003039451	7	7	0030/003039451_07_text.txt	393
